
3070 atoms
4 atom types
   0.0000000000   41.0000000000 xlo xhi
   0.0000000000   41.0000000000 ylo yhi
   0.0000000000   41.0000000000 zlo zhi
   0.0000000000    0.0000000000    0.0000000000 xy xz yz

Masses

     1    28.08500 
     2    15.99900 
     3    72.63000 
     4   208.98040 

Atoms # atomic

     1      1   32.5759290000   20.5482500000   21.9119310000
     2      1   14.4628210000    0.0138590000   32.2718430000
     3      1    6.2795910000   34.4708830000   31.0455770000
     4      1   18.5002300000    9.9588250000   24.6626560000
     5      1   10.6116160000    8.8086110000   22.7696860000
     6      1   36.8938660000    2.3578130000   28.6967450000
     7      1   24.7941650000   19.9417470000   32.5608670000
     8      1   13.1162430000   38.0658370000   27.1448670000
     9      1   17.8977680000   34.9209980000   10.2210710000
    10      1   35.5880220000   28.6670790000   32.0713760000
    11      1   16.9413530000   38.6675200000   35.7207840000
    12      1   24.7677540000   38.1590310000   15.3956560000
    13      1   24.4100710000   18.3103410000   17.5891670000
    14      1   34.4057430000    2.4494570000   14.8213590000
    15      1   11.9242970000    4.7249600000   22.3121830000
    16      1   15.3115890000   19.7078970000   39.7947790000
    17      1   36.1542120000   15.4494240000    5.9906900000
    18      1   32.9538000000   39.2169180000   11.8590030000
    19      1   23.6725650000   35.0992870000   26.7743460000
    20      1   13.5533330000   12.4530610000    0.0023600000
    21      1   16.4895300000   16.4792530000   28.0153880000
    22      1   27.4217400000   24.8071620000   38.3416800000
    23      1   18.9626340000   16.4573260000   26.8889250000
    24      1   34.5410640000   11.0460560000    2.2544800000
    25      1   31.4589190000   26.4961500000    7.2612130000
    26      1   23.2932190000   12.9000930000   31.3710250000
    27      1   18.1363470000   11.2979110000   17.1724420000
    28      1   14.6552280000   25.1287890000   29.8717420000
    29      1   18.5490990000   38.1851480000   20.1998810000
    30      1   21.4814590000   17.8186080000   12.7013110000
    31      1    3.1483230000   11.2068250000   40.0004580000
    32      1    9.5774330000   12.1273050000   34.9944810000
    33      1   14.9822020000   28.5745430000   28.8227130000
    34      1   17.9333270000   19.0754090000   29.9326480000
    35      1   33.0482040000   38.6703370000    5.5197670000
    36      1   36.2605490000    3.9382150000    7.7950930000
    37      1   13.2747840000   18.0057080000   16.3542670000
    38      1   14.5606030000    9.1958500000    0.5341340000
    39      1    6.2777480000    7.1669060000    4.7277380000
    40      1   12.2075340000   37.6419320000   36.8255830000
    41      1   22.9516790000    1.3233020000   33.9514030000
    42      1   38.9973600000    3.6310850000   25.3934560000
    43      1   19.9597160000   24.3190150000   28.2765880000
    44      1   33.2521040000   27.5624410000   12.6653670000
    45      1   19.9942130000   10.7353620000    8.7488490000
    46      1   31.1158290000   11.5768150000    2.5569130000
    47      1   39.7931980000   12.2741030000   28.9959510000
    48      1    4.7975750000   22.8933670000    1.6203060000
    49      1   37.8863900000   20.8232490000    5.1055310000
    50      1   19.1417210000   36.2982460000   38.8093670000
    51      1    0.0199520000   11.4795720000   22.5407410000
    52      1   32.7205890000   19.1309600000   37.4330290000
    53      1   14.5386040000   25.1174590000   26.0283690000
    54      1   22.9396040000    3.8262940000    3.8245710000
    55      1   25.0492050000    0.0341250000   28.4289870000
    56      1   16.7291260000   29.6778100000   24.9155830000
    57      1    5.4821260000   17.2259770000   16.5314760000
    58      1   32.7313170000   19.8643290000    4.2237340000
    59      1   18.3316150000   19.9128510000   39.8509780000
    60      1   13.3083190000   27.1498350000   14.4300450000
    61      1   19.9209370000   32.9038970000   15.5205180000
    62      1   25.7422220000    9.1783090000   21.6261860000
    63      1   15.5831320000   18.6878110000   21.2944140000
    64      1   35.7578810000   35.9757090000   20.8255300000
    65      1   20.6097250000    7.0609350000    8.2703990000
    66      1   38.1588580000   29.0026820000   37.2162110000
    67      1   14.7680110000   14.5868200000    0.6564480000
    68      1   28.4220200000   10.9291050000   12.6671390000
    69      1   34.8311360000   11.4173980000   23.0324870000
    70      1   16.9705930000   30.2015850000   17.5068730000
    71      1    2.0647120000   34.2677490000   28.5268540000
    72      1   13.6694940000   36.9232990000    0.9096240000
    73      1   29.7375850000   28.1678320000   16.3783040000
    74      1   17.5280890000   20.5703810000    5.1299380000
    75      1   33.5407190000    1.6864000000   17.3570870000
